IP Address,Organization,Region,City,Country,SEC Form Type,SEC Form URL
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/870786/0001127048-03-000048.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1104310/0001127048-03-000056.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/814572/0001127048-03-000047.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1002870/0001127048-03-000070.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1101966/0001127048-03-000062.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/898745/0001127048-03-000061.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1046029/0001127048-03-000067.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1127048/0001127048-03-000066.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1101964/0001127048-03-000065.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1126872/0001127048-03-000064.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1101965/0001127048-03-000057.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1126871/0001127048-03-000063.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/215219/0000950135-03-000352.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1108507/0000950152-03-000628.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1108507/0000893750-03-000082.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/892823/0001127048-03-000049.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/780267/0001127048-03-000052.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1046028/0001127048-03-000060.txt
63.122.92.000,Ingall's & Snyder L,,,United States,13F-HR,https://www.sec.gov/Archives/edgar/data/898419/0000898417-03-000007.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/831968/0000831968-03-000049.txt
63.122.92.000,Ingall's & Snyder L,,,United States,REGDEX/A,https://www.sec.gov/Archives/edgar/data/1169761/9999999997-03-002494.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,4,https://www.sec.gov/Archives/edgar/data/30770/0001019056-02-000868.txt
63.122.92.000,Ingall's & Snyder L,,,United States,6-K,https://www.sec.gov/Archives/edgar/data/1116578/0001191638-03-000064.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/878535/0000355348-03-000007.txt
200.211.193.000,Claro S.A.,Sao Paulo,Sao Paulo,Brazil,425,https://www.sec.gov/Archives/edgar/data/30770/0000023082-02-000047.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/81264/0000869392-03-000009.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1140178/0001140178-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/741350/0000355348-03-000008.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/827809/0001130319-03-000060.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/1054051/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/804333/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/1040035/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/1042811/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,3/A,https://www.sec.gov/Archives/edgar/data/775351/0001014108-03-000006.txt
63.122.92.000,Ingall's & Snyder L,,,United States,3,https://www.sec.gov/Archives/edgar/data/775351/0001014108-03-000007.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/1160005/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,6-K,https://www.sec.gov/Archives/edgar/data/1156831/0001169232-03-000371.txt
63.122.92.000,Ingall's & Snyder L,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/276889/0001047469-03-002233.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/835676/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/1135100/0000898430-03-000221.txt
63.122.92.000,Ingall's & Snyder L,,,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/1103640/0001144204-03-000285.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/1092225/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/775351/0001014108-03-000004.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K/A,https://www.sec.gov/Archives/edgar/data/775351/0001014108-03-000005.txt
63.122.92.000,Ingall's & Snyder L,,,United States,3/A,https://www.sec.gov/Archives/edgar/data/775351/0001014108-03-000008.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1175737/0001104659-03-000557.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1050154/0000902664-03-000043.txt
63.122.92.000,Ingall's & Snyder L,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1013467/0001017062-03-000090.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K/A,https://www.sec.gov/Archives/edgar/data/845385/0000845385-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/932858/0000932858-03-000006.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/932858/0000932858-03-000005.txt
63.122.92.000,Ingall's & Snyder L,,,United States,6-K,https://www.sec.gov/Archives/edgar/data/1070235/0000950172-03-000204.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/917142/0000950130-03-000361.txt
63.122.92.000,Ingall's & Snyder L,,,United States,POS AM,https://www.sec.gov/Archives/edgar/data/19957/0000903423-03-000064.txt
63.122.92.000,Ingall's & Snyder L,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/868725/0000930661-03-000199.txt
63.122.92.000,Ingall's & Snyder L,,,United States,ARS,https://www.sec.gov/Archives/edgar/data/868725/0000930661-03-000201.txt
63.122.92.000,Ingall's & Snyder L,,,United States,6-K,https://www.sec.gov/Archives/edgar/data/317891/0000317891-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/1054190/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1215093/0000909654-03-000066.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/904290/0001072613-03-000087.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1057507/0000950144-03-000635.txt
63.122.92.000,Ingall's & Snyder L,,,United States,13F-HR,https://www.sec.gov/Archives/edgar/data/1215381/0000935836-03-000016.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1114977/0001078782-03-000027.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/1092226/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1207778/0001047469-03-002263.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/1104833/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B3,https://www.sec.gov/Archives/edgar/data/863064/0001021231-03-000038.txt
63.122.92.000,Ingall's & Snyder L,,,United States,6-K,https://www.sec.gov/Archives/edgar/data/1098506/0001175710-03-000013.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1188031/0001188031-03-000001.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1164510/0001076542-03-000014.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/882835/0000010742-03-000006.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D,https://www.sec.gov/Archives/edgar/data/1214832/0001139020-03-000008.txt
63.122.92.000,Ingall's & Snyder L,,,United States,3,https://www.sec.gov/Archives/edgar/data/1214832/0001139020-03-000007.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1159547/0001135432-03-000020.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1192153/0001091862-03-000073.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/918577/0000814375-03-000009.txt
63.122.92.000,Ingall's & Snyder L,,,United States,13F-HR,https://www.sec.gov/Archives/edgar/data/1020918/0001020918-03-000001.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SUPPL,https://www.sec.gov/Archives/edgar/data/1049721/9999999997-03-002510.txt
63.122.92.000,Ingall's & Snyder L,,,United States,ADV-E,https://www.sec.gov/Archives/edgar/data/1096093/9999999997-03-002567.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1127144/0001031296-03-000023.txt
63.122.92.000,Ingall's & Snyder L,,,United States,10KSB/A,https://www.sec.gov/Archives/edgar/data/1061688/0001019687-03-000095.txt
63.122.92.000,Ingall's & Snyder L,,,United States,N-54A,https://www.sec.gov/Archives/edgar/data/1054311/0001174311-03-000012.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1049460/0001181431-03-000952.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1082189/0001125282-03-000135.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/85704/0000895527-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1184329/0000920112-03-000013.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1195358/0001067092-03-000032.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1167376/0000897423-03-000016.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1182474/0000849043-03-000009.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC TO-I/A,https://www.sec.gov/Archives/edgar/data/1100541/0000930413-03-000243.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1215315/0000891618-03-000209.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4/A,https://www.sec.gov/Archives/edgar/data/1181447/0001181431-03-000942.txt
63.122.92.000,Ingall's & Snyder L,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/19532/0001041062-03-000026.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1049451/0001181431-03-000950.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1065143/0001032033-03-000003.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/912603/0000950135-03-000346.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1181674/0000040730-03-000030.txt
63.122.92.000,Ingall's & Snyder L,,,United States,424B5,https://www.sec.gov/Archives/edgar/data/1054052/0000950152-03-000614.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/319256/0000950137-03-000348.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1194711/0001194711-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1056354/0000808326-03-000001.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1189059/0001181431-03-000959.txt
63.122.92.000,Ingall's & Snyder L,,,United States,TA-1/A,https://www.sec.gov/Archives/edgar/data/1005437/9999999997-03-002561.txt
63.122.92.000,Ingall's & Snyder L,,,United States,40-6C,https://www.sec.gov/Archives/edgar/data/802222/9999999997-03-002555.txt
63.122.92.000,Ingall's & Snyder L,,,United States,40-6C,https://www.sec.gov/Archives/edgar/data/802205/9999999997-03-002555.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SUPPL,https://www.sec.gov/Archives/edgar/data/1126449/9999999997-03-002509.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SUPPL,https://www.sec.gov/Archives/edgar/data/1126449/9999999997-03-002518.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1019449/0000874691-03-000006.txt
63.122.92.000,Ingall's & Snyder L,,,United States,N-14,https://www.sec.gov/Archives/edgar/data/316411/0000950130-03-000359.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/925524/0000950128-03-000076.txt
63.122.92.000,Ingall's & Snyder L,,,United States,FOCUSN/A,https://www.sec.gov/Archives/edgar/data/704569/9999999997-03-002563.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1030288/0001206483-03-000008.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1030287/0001206483-03-000007.txt
63.122.92.000,Ingall's & Snyder L,,,United States,6-K,https://www.sec.gov/Archives/edgar/data/932872/0001130319-03-000062.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1186666/0001104659-03-000563.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1018557/0000853665-03-000065.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1073967/0001047469-03-002310.txt
63.122.92.000,Ingall's & Snyder L,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1156295/0000898430-03-000213.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/754009/0001185385-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/754009/0001012740-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,6-K,https://www.sec.gov/Archives/edgar/data/1135644/0001156973-03-000099.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/1212757/0000891092-03-000067.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/1139566/0000891092-03-000066.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/718789/0001047469-03-002263.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1193918/0001181431-03-000964.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1064659/0001047469-03-002328.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1064659/0001047469-03-002327.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1088055/0000950134-03-000975.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC TO-T/A,https://www.sec.gov/Archives/edgar/data/1063761/0000899140-03-000056.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/802301/0000814375-03-000008.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D,https://www.sec.gov/Archives/edgar/data/1094324/0001145549-03-000070.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/754009/0001185387-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/754009/0001185386-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/814375/0000814375-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SB-2,https://www.sec.gov/Archives/edgar/data/1057293/0001085037-03-000069.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1032033/0001032033-03-000004.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1032033/0001032033-03-000003.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1032033/0001032033-03-000002.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1032033/0001032033-03-000001.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/942138/0000893220-03-000066.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1064659/0001047469-03-002329.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/814375/0000814375-03-000008.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/814375/0000814375-03-000007.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/814375/0000814375-03-000006.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/814375/0000814375-03-000005.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/814375/0000814375-03-000004.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/814375/0000814375-03-000003.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/92416/0001206483-03-000007.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/92416/0001206483-03-000006.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1136475/0001135566-03-000013.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/831547/0001181431-03-000964.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/92679/0000814375-03-000010.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1196478/0000070858-03-000031.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/92416/0001206483-03-000010.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/92416/0001206483-03-000009.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/92416/0001206483-03-000008.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1082923/0000950150-03-000076.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4/A,https://www.sec.gov/Archives/edgar/data/1108488/0000949353-03-000054.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1015856/0000950137-03-000334.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1190684/0000914317-03-000184.txt
63.122.92.000,Ingall's & Snyder L,,,United States,REGDEX,https://www.sec.gov/Archives/edgar/data/1191633/9999999997-03-002550.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/771790/0000892303-03-000018.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/771790/0000892303-03-000017.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/771790/0000892303-03-000016.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/771790/0000892303-03-000015.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/915653/0000921895-03-000029.txt
63.122.92.000,Ingall's & Snyder L,,,United States,10KSB,https://www.sec.gov/Archives/edgar/data/943110/0001144204-03-000276.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1185798/0001104659-03-000578.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1184248/0001184248-03-000004.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1181673/0000950152-03-000602.txt
63.122.92.000,Ingall's & Snyder L,,,United States,5,https://www.sec.gov/Archives/edgar/data/1210319/0001047469-03-002253.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/891098/0000950129-03-000203.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/93451/0000950123-03-000525.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1042959/0001211198-03-000019.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1192155/0001091862-03-000074.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1181765/0000040730-03-000031.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1058027/0001125282-03-000136.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K/A,https://www.sec.gov/Archives/edgar/data/1176371/0001056404-03-000148.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K/A,https://www.sec.gov/Archives/edgar/data/1176371/0001056404-03-000147.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1037453/0000925328-03-000003.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/73822/0001047469-03-002305.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/94673/0000094673-03-000006.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4/A,https://www.sec.gov/Archives/edgar/data/1070845/0000950162-03-000150.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D,https://www.sec.gov/Archives/edgar/data/810029/0000810029-03-000004.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SUPPL,https://www.sec.gov/Archives/edgar/data/1186764/9999999997-03-002507.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/896726/0001130319-03-000058.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-A12B,https://www.sec.gov/Archives/edgar/data/894356/0000950123-03-000549.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K/A,https://www.sec.gov/Archives/edgar/data/1176371/0001056404-03-000151.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K/A,https://www.sec.gov/Archives/edgar/data/1176371/0001056404-03-000150.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K/A,https://www.sec.gov/Archives/edgar/data/1176371/0001056404-03-000149.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/849399/0000891618-03-000210.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/849399/0000891618-03-000209.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/1087065/0000950134-03-000974.txt
63.122.92.000,Ingall's & Snyder L,,,United States,S-3/A,https://www.sec.gov/Archives/edgar/data/919722/0001047469-03-002324.txt
63.122.92.000,Ingall's & Snyder L,,,United States,425,https://www.sec.gov/Archives/edgar/data/750556/0000950144-03-000644.txt
63.122.92.000,Ingall's & Snyder L,,,United States,425,https://www.sec.gov/Archives/edgar/data/750556/0000950144-03-000611.txt
63.122.92.000,Ingall's & Snyder L,,,United States,RW,https://www.sec.gov/Archives/edgar/data/878802/0001161697-03-000028.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K/A,https://www.sec.gov/Archives/edgar/data/1105880/0001015402-03-000150.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC TO-T,https://www.sec.gov/Archives/edgar/data/883241/0000950130-03-000341.txt
63.122.92.000,Ingall's & Snyder L,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1174258/0000946275-03-000033.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/870228/0000950123-03-000547.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/724742/0000950135-03-000358.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/849399/0000891618-03-000215.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/849399/0000891618-03-000214.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/849399/0000891618-03-000213.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/849399/0000891618-03-000212.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/849399/0000891618-03-000211.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/879884/0001047469-03-002329.txt
63.122.92.000,Ingall's & Snyder L,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/879884/0001047469-03-002328.txt
63.122.92.000,Ingall's & Snyder L,,,United States,4,https://www.sec.gov/Archives/edgar/data/879884/0001047469-03-002327.txt
63.122.92.000,Ingall's & Snyder L,,,United States,NO ACT,https://www.sec.gov/Archives/edgar/data/1214556/9999999997-03-002501.txt
