IP Address,Organization,Region,City,Country,SEC Form Type,SEC Form URL
66.87.224.000,Sprint Communications Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/912894/0000950134-01-505424.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/356683/0001047469-03-018926.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/717306/0000950144-03-006909.txt
66.87.224.000,Sprint Communications Inc.,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/912894/0000950134-01-505956.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/717819/0001047469-03-018944.txt
200.231.195.000,Claro S.A.,Santa Catarina,Florianopolis,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/4962/0000004962-03-000093.txt
66.26.96.000,Time Warner Cable Internet LLC,North Carolina,Tar Heel,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1141185/0001047469-03-012130.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/922622/0000922622-03-000009.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/278187/0001047469-03-018944.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/944745/0000950152-03-005566.txt
12.3.52.000,AT&T Services Inc.,New York,New York,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/71691/0001047469-03-007552.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/887991/0001047469-03-018926.txt
12.248.36.000,AT&T Internet Services,Texas,San Antonio,United States,10-K,https://www.sec.gov/Archives/edgar/data/1056087/0001012870-03-000893.txt
200.231.195.000,Claro S.A.,Santa Catarina,Florianopolis,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/49826/0000049826-03-000016.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/708848/0001015402-03-001951.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/719264/0001138560-03-000004.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/807394/0001047469-03-018944.txt
67.213.53.000,Yadkin Valley Telephone,North Carolina,Advance,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1121309/0000936392-03-000741.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/746382/0001047469-03-018944.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/714719/0000950159-03-000423.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/877987/0000926274-03-000263.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/314612/0001047469-03-018944.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/859070/0000950128-03-000673.txt
67.118.16.000,AT&T Internet Services,Nevada,Winnemucca,United States,10-K,https://www.sec.gov/Archives/edgar/data/739708/0000950134-03-003661.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/816753/0001047469-03-018926.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/1051562/0001047469-03-018926.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/892449/0001104659-03-010342.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/352665/0001047469-03-018926.txt
68.104.210.000,Cox Communications,Arizona,Douglas,United States,10-Q,https://www.sec.gov/Archives/edgar/data/94673/0000094673-02-000008.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/946647/0000914317-03-001576.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/834126/0001047469-03-018944.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/318531/0001047469-03-018926.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/726516/0000950134-03-008102.txt
68.105.72.000,Cox Communications,California,San Diego,United States,10-K,https://www.sec.gov/Archives/edgar/data/949373/0001047469-03-018461.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/1070287/0001047469-03-018926.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1113107/0000897101-03-000437.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/1032903/0001047469-03-018926.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1006424/0001065407-03-000312.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/929523/0001047469-03-018944.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/851207/0000950134-03-008083.txt
66.26.96.000,Time Warner Cable Internet LLC,North Carolina,Tar Heel,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1008817/0000950135-03-002557.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/1022624/0001047469-03-018926.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/787075/0000787075-03-000015.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/803191/0001047469-03-018926.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/741350/0001047469-03-018926.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/38723/0000038723-03-000024.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,SC 14D9/A,https://www.sec.gov/Archives/edgar/data/1023902/0000912057-03-000190.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1106773/0000912057-03-000227.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PREM14A,https://www.sec.gov/Archives/edgar/data/906408/0001047469-03-018945.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/789670/0000789670-03-000133.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1057377/0001172665-03-000165.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/856751/0000893220-03-000958.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/1057377/0001172665-03-000162.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/917079/0001094891-03-000113.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1058444/0000928385-03-001619.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/719495/0000950134-03-008100.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DFAN14A,https://www.sec.gov/Archives/edgar/data/915653/0000921895-03-000324.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/946090/0001104659-03-010346.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,SC 14D9/A,https://www.sec.gov/Archives/edgar/data/1116141/0000950144-03-006784.txt
63.189.112.000,Sprint Communications Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/912219/0000912219-01-500020.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,SC14D9C,https://www.sec.gov/Archives/edgar/data/1116141/0000950144-03-006770.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/743397/0000950144-03-006829.txt
207.17.47.000,The Goldman Sachs Group Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/899051/0001047469-03-010828.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/712511/0000914317-03-001593.txt
4.60.127.000,Level 3 Communications Inc.,,,United States,425,https://www.sec.gov/Archives/edgar/data/3000/0001032210-03-000424.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DEFA14A,https://www.sec.gov/Archives/edgar/data/868326/0001125282-03-003471.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1158986/0001199835-03-000067.txt
66.26.96.000,Time Warner Cable Internet LLC,North Carolina,Tar Heel,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/4962/0000950130-03-002017.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DEF 14C,https://www.sec.gov/Archives/edgar/data/1090051/0001144204-03-002522.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/712534/0000712534-03-000074.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DEFA14A,https://www.sec.gov/Archives/edgar/data/1060595/0001047469-03-018737.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/907471/0000914317-03-001584.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/83125/0000083125-03-000009.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/875296/0001015402-03-001998.txt
204.192.28.000,Verizon Communications Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/820626/0000820626-03-000034.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1098337/0001072613-03-000817.txt
204.192.28.000,Verizon Communications Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/820626/0000820626-03-000034.txt
12.249.203.000,AT&T Internet Services,California,Rosemead,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1139812/0000912057-02-015969.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/814178/0000814178-03-000012.txt
204.192.28.000,Verizon Communications Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/820626/0000820626-03-000034.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/764038/0001157523-03-002000.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1024149/0000899243-03-001015.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/765207/0000765207-03-000029.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/751365/0000950148-03-001286.txt
64.169.95.000,AT&T Internet Services,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/1025378/0000950123-03-004906.txt
12.210.14.000,Tire Discounters,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/1088825/0001012870-03-002231.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/717837/0000950131-03-002913.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRER14A,https://www.sec.gov/Archives/edgar/data/919130/0000950144-03-006901.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DFAN14A,https://www.sec.gov/Archives/edgar/data/837991/0000928475-03-000083.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1099668/0001104659-03-010330.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1094816/0001085037-03-000337.txt
24.241.225.000,Charter Communications,Wisconsin,Baraboo,United States,10-Q,https://www.sec.gov/Archives/edgar/data/104599/0000104599-03-000001.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14C,https://www.sec.gov/Archives/edgar/data/939729/0001072613-03-000837.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1169770/0000898430-03-003051.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PRE 14A,https://www.sec.gov/Archives/edgar/data/790549/0000950153-03-001067.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/356708/0001104659-03-010161.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DFAN14A,https://www.sec.gov/Archives/edgar/data/940225/0000898822-03-000542.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DFAN14A,https://www.sec.gov/Archives/edgar/data/940225/0000898822-03-000544.txt
165.247.18.000,Earthlink Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/850033/0000911609-03-000027.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/36856/0000950136-03-001237.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,PREC14A,https://www.sec.gov/Archives/edgar/data/899083/0000892917-03-000050.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DFAN14A,https://www.sec.gov/Archives/edgar/data/940239/0001193125-03-005227.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1138817/0001015402-03-001941.txt
207.31.249.000,NTT America Inc.,Massachusetts,Boston,United States,DFAN14A,https://www.sec.gov/Archives/edgar/data/940239/0001193125-03-005721.txt
128.206.14.000,University of Missouri-Columbia,Missouri,Columbia,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/874766/0000950109-97-002563.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1042534/0001104659-03-010349.txt
65.148.115.000,Qwest Communications Company LLC,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/770949/0001047469-03-008768.txt
12.81.65.000,AT&T Worldnet Services,,,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/1025378/0000950123-03-004938.txt
61.11.21.000,Tata Communications Limited,,,India,10-Q,https://www.sec.gov/Archives/edgar/data/354950/0001104659-02-006906.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1051092/0000930413-03-001642.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/897861/0000950134-03-008110.txt
66.26.96.000,Time Warner Cable Internet LLC,North Carolina,Tar Heel,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/18349/0000018349-03-000020.txt
66.87.224.000,Sprint Communications Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/866751/0001121887-00-000003.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/37008/0000950123-03-006106.txt
66.87.224.000,Sprint Communications Inc.,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/866751/0000892626-01-500016.txt
66.87.224.000,Sprint Communications Inc.,,,United States,10QSB,https://www.sec.gov/Archives/edgar/data/1093818/0001144204-03-002525.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/763907/0001014100-03-000161.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/920317/0000891618-03-002615.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/37049/0001021408-03-007873.txt
66.45.102.000,Authoria Inc.,British Columbia,Surrey,Canada,S-1/A,https://www.sec.gov/Archives/edgar/data/1061377/0000950131-99-004374.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/37070/0000950137-03-002980.txt
24.241.225.000,Charter Communications,Wisconsin,Baraboo,United States,8-K,https://www.sec.gov/Archives/edgar/data/104599/0000104599-03-000024.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/55698/0000950135-03-003113.txt
66.87.224.000,Sprint Communications Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1110891/0001045969-01-501156.txt
69.3.243.000,Megapath Corporation,New York,Ridgewood,United States,10-Q,https://www.sec.gov/Archives/edgar/data/64578/0000950134-03-007900.txt
24.69.255.000,Shaw Communications Inc.,British Columbia,Sidney,Canada,10-K,https://www.sec.gov/Archives/edgar/data/912767/0000950124-03-000648.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/828678/0000950129-03-002809.txt
210.177.85.000,Hong Kong Telecommunications (HKT) Limited,,Central District,Hong Kong,10-K,https://www.sec.gov/Archives/edgar/data/106535/0000891020-03-000649.txt
66.87.224.000,Sprint Communications Inc.,,,United States,10QSB,https://www.sec.gov/Archives/edgar/data/1080535/0001062993-03-000379.txt
66.150.191.000,Internap Network Services Corporation,California,Manhattan Beach,United States,PREM14A,https://www.sec.gov/Archives/edgar/data/1024302/0000891618-02-005651.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1034669/0001045969-03-001585.txt
66.45.102.000,Authoria Inc.,British Columbia,Surrey,Canada,S-1,https://www.sec.gov/Archives/edgar/data/1095016/0001012870-99-003411.txt
203.124.0.000,Singapore Telecom/Microsoft Network,,,Singapore,10-Q,https://www.sec.gov/Archives/edgar/data/1088454/0001012870-03-002576.txt
64.166.87.000,AT&T Internet Services,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/764076/0000823393-94-000002.txt
66.87.224.000,Sprint Communications Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/887356/0000912057-00-053211.txt
66.87.224.000,Sprint Communications Inc.,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/887356/0000912057-01-508284.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/880430/0000950135-03-003108.txt
66.87.224.000,Sprint Communications Inc.,,,United States,10QSB,https://www.sec.gov/Archives/edgar/data/1015715/0001085037-03-000332.txt
67.24.254.000,Level 3 Communications Inc.,,,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/902967/0001005477-97-000532.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/897509/0001015402-03-001986.txt
66.26.96.000,Time Warner Cable Internet LLC,North Carolina,Tar Heel,United States,DEFA14A,https://www.sec.gov/Archives/edgar/data/3673/0001047469-03-007085.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/50341/0000950135-03-003107.txt
67.81.216.000,Optimum Online,New York,Pine Plains,United States,4,https://www.sec.gov/Archives/edgar/data/1232140/0001232140-03-000002.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1123276/0000946275-03-000367.txt
68.56.255.000,Comcast Cable Communications LLC,Michigan,Warren,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1099509/0000950148-01-000340.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1124198/0000892569-03-001347.txt
67.24.254.000,Level 3 Communications Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/907658/0000950131-96-001804.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/37808/0000950128-03-000672.txt
12.81.65.000,AT&T Worldnet Services,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1025378/0000950123-03-005876.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/742679/0000914317-03-001571.txt
66.150.191.000,Internap Network Services Corporation,California,Manhattan Beach,United States,PREM14A,https://www.sec.gov/Archives/edgar/data/1024302/0000891618-03-000099.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/355019/0000355019-03-000011.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/718903/0001017062-03-001272.txt
24.164.61.000,Time Warner Cable Internet LLC,Florida,Tampa,United States,10-K,https://www.sec.gov/Archives/edgar/data/880460/0001144204-03-002087.txt
66.150.191.000,Internap Network Services Corporation,California,Manhattan Beach,United States,8-K,https://www.sec.gov/Archives/edgar/data/1024302/0000891618-02-005647.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/38079/0001047469-03-018542.txt
66.150.191.000,Internap Network Services Corporation,California,Manhattan Beach,United States,8-K,https://www.sec.gov/Archives/edgar/data/1024302/0000891618-02-005671.txt
12.249.203.000,AT&T Internet Services,California,Rosemead,United States,10-K,https://www.sec.gov/Archives/edgar/data/1139812/0001104659-03-004720.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1059265/0001068800-03-000358.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/789073/0000950137-03-002989.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/38242/0000038242-03-000030.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1090071/0001206774-03-000446.txt
68.0.127.000,Cox Communications,Oklahoma,Tulsa,United States,15-12G,https://www.sec.gov/Archives/edgar/data/1116201/0001012870-03-002435.txt
12.80.7.000,AT&T Worldnet Services,,,United States,REGDEX/A,https://www.sec.gov/Archives/edgar/data/1104287/9999999997-02-057742.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/812301/0000930413-03-001646.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/831246/0000831246-03-000002.txt
12.80.7.000,AT&T Worldnet Services,,,United States,REGDEX/A,https://www.sec.gov/Archives/edgar/data/1104287/9999999997-02-047506.txt
24.30.240.000,Time Warner Cable Internet LLC,Massachusetts,Pittsfield,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1122787/0001021408-02-013965.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/846903/0000950144-03-006928.txt
151.200.242.000,Verizon Internet Services,Virginia,Dumfries,United States,ARS,https://www.sec.gov/Archives/edgar/data/792487/9999999997-03-005433.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/723646/0001104659-03-010258.txt
66.45.102.000,Authoria Inc.,British Columbia,Surrey,Canada,S-1/A,https://www.sec.gov/Archives/edgar/data/1072471/0000950131-99-001741.txt
12.250.135.000,AT&T Internet Services,Florida,Orlando,United States,10-K,https://www.sec.gov/Archives/edgar/data/1047202/0001032210-03-000381.txt
12.80.7.000,AT&T Worldnet Services,,,United States,REGDEX/A,https://www.sec.gov/Archives/edgar/data/1104287/9999999997-02-009829.txt
204.192.28.000,Verizon Communications Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/820626/0000820626-03-000034.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1031316/0001171520-03-000120.txt
12.80.7.000,AT&T Worldnet Services,,,United States,RW,https://www.sec.gov/Archives/edgar/data/1104287/0000950133-00-004841.txt
24.30.240.000,Time Warner Cable Internet LLC,Massachusetts,Pittsfield,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1122787/0001012870-02-003491.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/38984/0000038984-03-000002.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/42872/0000950135-03-003103.txt
151.197.161.000,Verizon Communications Inc.,,,United States,S-8 POS,https://www.sec.gov/Archives/edgar/data/1110783/0001013816-02-000136.txt
63.227.27.000,Qwest Communications Company LLC,New Jersey,Hackettstown,United States,4,https://www.sec.gov/Archives/edgar/data/789019/0001193096-03-000002.txt
63.240.211.000,AT&T Internal Projects (Econtact) Voice Tone-Sid,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1039780/0001193125-03-005722.txt
12.80.7.000,AT&T Worldnet Services,,,United States,S-1,https://www.sec.gov/Archives/edgar/data/1104287/0000950133-00-000817.txt
