IP Address,Organization,Region,City,Country,SEC Form Type,SEC Form URL
62.155.231.000,Deutsche Telekom AG,Baden-Württemberg,Schorndorf,Germany,S-1,https://www.sec.gov/Archives/edgar/data/891168/0001047469-98-008351.txt
164.164.89.000,Network Block is for the Use of Stpi-Bangalore Softnet-In,Karnataka,Bangalore,India,10QSB,https://www.sec.gov/Archives/edgar/data/318951/0000950135-99-005128.txt
203.196.138.000,Tata Communications Internet Services Ltd,Delhi,New Delhi,India,6-K,https://www.sec.gov/Archives/edgar/data/1035146/0000891020-98-001711.txt
80.128.44.000,Deutsche Telekom AG,Brandenburg,Storkow,Germany,10-K,https://www.sec.gov/Archives/edgar/data/1030339/0001104659-03-005523.txt
203.196.138.000,Tata Communications Internet Services Ltd,Delhi,New Delhi,India,6-K,https://www.sec.gov/Archives/edgar/data/1035146/0000891020-98-000885.txt
216.106.93.000,Gaslight Properties,Missouri,Hartsburg,United States,N-30D,https://www.sec.gov/Archives/edgar/data/858744/0000823620-02-000038.txt
12.217.73.000,Valley Agricultural Software,,,United States,10QSB,https://www.sec.gov/Archives/edgar/data/1098875/0001005477-01-500377.txt
202.57.161.000,WAN IP for Customer,,,Thailand,POS AM,https://www.sec.gov/Archives/edgar/data/87949/0000950134-96-002163.txt
12.217.73.000,Valley Agricultural Software,,,United States,10QSB,https://www.sec.gov/Archives/edgar/data/1098875/0001005477-01-003253.txt
12.217.73.000,Valley Agricultural Software,,,United States,10KSB,https://www.sec.gov/Archives/edgar/data/1098875/0001005477-01-002172.txt
61.101.11.000,SK Broadband Co Ltd,,,"Korea, Republic of",10-K,https://www.sec.gov/Archives/edgar/data/1048695/0000891020-02-002051.txt
203.195.175.000,Tencent Cloud Computing (Beijing) Co. Ltd.,Beijing,Beijing,China,10-Q,https://www.sec.gov/Archives/edgar/data/9346/0000009346-98-000006.txt
195.27.114.000,Vodafone Ltd,,,United Kingdom,10-Q,https://www.sec.gov/Archives/edgar/data/920691/0000920691-01-500007.txt
144.136.250.000,Telstra Internet,Western Australia,Duncraig,Australia,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1072369/0001104659-03-011045.txt
203.160.179.000,Philippine Telegraph and Telephone Corporation,Manila,Mandaluyong,Philippines,4,https://www.sec.gov/Archives/edgar/data/842162/0001209191-03-010086.txt
203.160.179.000,Philippine Telegraph and Telephone Corporation,Manila,Mandaluyong,Philippines,4,https://www.sec.gov/Archives/edgar/data/842162/0001209191-03-010081.txt
203.160.179.000,Philippine Telegraph and Telephone Corporation,Manila,Mandaluyong,Philippines,4,https://www.sec.gov/Archives/edgar/data/842162/0001209191-03-010096.txt
4.62.124.000,Level 3 Communications Inc.,,,United States,SB-2,https://www.sec.gov/Archives/edgar/data/1052994/0000950144-99-007893.txt
203.160.179.000,Philippine Telegraph and Telephone Corporation,Manila,Mandaluyong,Philippines,4,https://www.sec.gov/Archives/edgar/data/842162/0001209191-03-010094.txt
217.83.182.000,Deutsche Telekom AG,Niedersachsen,Sogel,Germany,10-Q,https://www.sec.gov/Archives/edgar/data/30927/0000950153-03-001299.txt
12.217.73.000,Valley Agricultural Software,,,United States,10QSB,https://www.sec.gov/Archives/edgar/data/1098875/0001005477-00-008080.txt
155.69.5.000,NTU,,,Singapore,424B4,https://www.sec.gov/Archives/edgar/data/1022147/0000950144-97-000807.txt
12.217.73.000,Valley Agricultural Software,,,United States,10QSB,https://www.sec.gov/Archives/edgar/data/1098875/0001005477-00-005780.txt
164.164.89.000,Network Block is for the Use of Stpi-Bangalore Softnet-In,Karnataka,Bangalore,India,10QSB,https://www.sec.gov/Archives/edgar/data/820588/0001002105-98-000133.txt
172.176.207.000,AOL Inc.,,,Germany,4,https://www.sec.gov/Archives/edgar/data/868263/0001181067-03-000004.txt
203.195.175.000,Tencent Cloud Computing (Beijing) Co. Ltd.,Beijing,Beijing,China,10-Q,https://www.sec.gov/Archives/edgar/data/9346/0000009346-98-000008.txt
62.157.198.000,Musik Meyer GmbH,Hessen,Marburg,Germany,4,https://www.sec.gov/Archives/edgar/data/924383/0001181431-03-012907.txt
172.176.207.000,AOL Inc.,,,Germany,4,https://www.sec.gov/Archives/edgar/data/868263/0001181069-03-000003.txt
172.176.207.000,AOL Inc.,,,Germany,4,https://www.sec.gov/Archives/edgar/data/868263/0001200976-03-000002.txt
172.176.207.000,AOL Inc.,,,Germany,4,https://www.sec.gov/Archives/edgar/data/868263/0001181278-03-000003.txt
172.176.207.000,AOL Inc.,,,Germany,4,https://www.sec.gov/Archives/edgar/data/868263/0001181123-03-000002.txt
172.176.207.000,AOL Inc.,,,Germany,4,https://www.sec.gov/Archives/edgar/data/868263/0001181253-03-000003.txt
220.108.149.000,NTT Plala Inc.,Hyogo,Himeji,Japan,20-F,https://www.sec.gov/Archives/edgar/data/313838/0000950109-02-003508.txt
202.56.233.000,Bharti Infotel Ltd.,Delhi,Delhi,India,497,https://www.sec.gov/Archives/edgar/data/934348/0000934348-98-000015.txt
210.198.89.000,GLOBIS Corporation,Tokyo,Chiyoda-ku,Japan,10-K,https://www.sec.gov/Archives/edgar/data/906709/0000912057-97-010915.txt
164.164.89.000,Network Block is for the Use of Stpi-Bangalore Softnet-In,Karnataka,Bangalore,India,10QSB,https://www.sec.gov/Archives/edgar/data/921753/0000897101-99-000954.txt
67.8.177.000,Time Warner Cable Internet LLC,Florida,Merritt Island,United States,5,https://www.sec.gov/Archives/edgar/data/1027030/0001012704-00-000008.txt
65.151.230.000,Qwest Communications Company LLC,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/78536/0001021408-03-007927.txt
210.212.130.000,DE NIB,Gujarat,Mithapur,India,10-K,https://www.sec.gov/Archives/edgar/data/30554/0000930413-03-000634.txt
213.253.57.000,ClaraNET LTD,"London, City of",London,United Kingdom,6-K,https://www.sec.gov/Archives/edgar/data/1056259/0001134821-03-000038.txt
213.253.57.000,ClaraNET LTD,"London, City of",London,United Kingdom,10-K,https://www.sec.gov/Archives/edgar/data/1036081/0001193125-03-014964.txt
202.56.233.000,Bharti Infotel Ltd.,Delhi,Delhi,India,SC 13D,https://www.sec.gov/Archives/edgar/data/1019825/0000889297-97-000013.txt
218.148.8.000,KT Corporation,Kyonggi-do,Gunpo,"Korea, Republic of",20-F,https://www.sec.gov/Archives/edgar/data/313838/0000950123-99-005751.txt
220.44.247.000,SoftBank Corp.,,,Japan,20-F,https://www.sec.gov/Archives/edgar/data/63271/0001145549-02-000176.txt
61.3.128.000,Bharat Sanchar Nigam Limited,Maharashtra,Mumbai,India,6-K,https://www.sec.gov/Archives/edgar/data/876779/0000876779-02-000009.txt
213.253.57.000,ClaraNET LTD,"London, City of",London,United Kingdom,10QSB,https://www.sec.gov/Archives/edgar/data/7951/0000950005-03-000574.txt
210.148.18.000,Sumitomo Corporation,Tokyo,Chiyoda-ku,Japan,8-A12B,https://www.sec.gov/Archives/edgar/data/892969/0000950129-94-000267.txt
164.164.89.000,Network Block is for the Use of Stpi-Bangalore Softnet-In,Karnataka,Bangalore,India,NT 10-Q,https://www.sec.gov/Archives/edgar/data/1104734/0001062993-00-000066.txt
164.164.89.000,Network Block is for the Use of Stpi-Bangalore Softnet-In,Karnataka,Bangalore,India,10QSB,https://www.sec.gov/Archives/edgar/data/1104734/0001062993-00-000071.txt
203.85.40.000,CITIC Telecom International CPC Limited,,,Hong Kong,4,https://www.sec.gov/Archives/edgar/data/882184/0001197201-03-000012.txt
164.164.89.000,Network Block is for the Use of Stpi-Bangalore Softnet-In,Karnataka,Bangalore,India,10SB12G/A,https://www.sec.gov/Archives/edgar/data/1104734/0001062993-00-000132.txt
164.164.89.000,Network Block is for the Use of Stpi-Bangalore Softnet-In,Karnataka,Bangalore,India,DEF 14A,https://www.sec.gov/Archives/edgar/data/1104734/0000912057-00-046463.txt
200.50.0.000,AT&T Mobility Puerto Rico,,San Juan,Puerto Rico,3,https://www.sec.gov/Archives/edgar/data/1101147/0001025894-02-000307.txt
4.62.124.000,Level 3 Communications Inc.,,,United States,10SB12G/A,https://www.sec.gov/Archives/edgar/data/1052994/0000950144-99-009030.txt
210.82.40.000,China Unicom Beijing Province Network,Beijing,Beijing,China,SC 13D/A,https://www.sec.gov/Archives/edgar/data/21344/0000021344-96-000028.txt
